loc_id	full_address
str_59061	None, Setia Alam, Selangor
str_58025	None, Skudai, Johor
str_60124	None, Ulu Klang, Selangor
str_56636	None, Cheras, Selangor
str_58213	None, Gelang Patah, Johor
str_58561	None, Bangi, Selangor
str_59752	None, Bukit Jambul, Penang
str_57610	None, Masai, Johor
str_58748	None, Kota Kinabalu, Sabah
str_60281	None, Batu Caves, Kuala Lumpur
str_59485	None, Melaka Tengah, Melaka
str_55913	None, Taman Desa, Kuala Lumpur
str_57157	None, Rawang, Selangor
str_58474	None, Batu Ferringhi, Penang
str_59207	None, Hulu Selangor, Selangor
str_59187	None, Petaling Jaya, Selangor
str_56337	None, Penaga, Penang
str_55430	None, Tanjong Tokong, Penang
str_59865	None, Petaling Jaya, Selangor
str_57655	None, Segambut, Kuala Lumpur
str_56461	None, Ampang Hilir, Kuala Lumpur
str_56907	None, Bukit Jelutong, Selangor
str_56514	None, Seri Kembangan, Selangor
str_55504	None, Sri Petaling, Kuala Lumpur
str_57085	None, Balakong, Selangor
str_56588	None, Cheras, Kuala Lumpur
str_58486	None, Batu Pahat, Johor
str_59980	None, Puchong, Selangor
str_59255	None, Bukit Mertajam, Penang
str_57744	None, Shah Alam, Selangor
str_59001	None, Segambut, Kuala Lumpur
str_59247	None, Shah Alam, Selangor
str_60233	None, Taman Desa, Kuala Lumpur
str_56956	None, Permas Jaya, Johor
str_56847	None, Taman Melawati, Kuala Lumpur
str_55554	None, Seri Kembangan, Selangor
str_55411	None, Bandar Utama, Selangor
str_56808	None, Seri Kembangan, Selangor
str_56739	None, Bandar Puncak Alam, Selangor
str_56384	None, Petaling Jaya, Selangor
str_57693	None, Telok Kemang, Negeri Sembilan
str_59535	None, Seri Kembangan, Selangor
str_55804	None, Ipoh, Perak
str_57526	None, Ipoh, Perak
str_58143	None, Papar, Sabah
str_58773	None, Ampang, Selangor
str_57464	None, Ampang, Selangor
str_55355	None, KLCC, Kuala Lumpur
str_58440	None, Rawang, Selangor
str_55839	None, Rawang, Selangor
str_58807	None, Kuching, Sarawak
str_57695	None, Kuching, Sarawak
str_56412	None, Banting, Selangor
str_57732	None, Jelutong, Penang
str_59321	None, Jelutong, Penang
str_55439	None, Puchong, Selangor
str_60189	None, Jelutong, Penang
str_59262	None, Ampang, Kuala Lumpur
str_58056	None, Ayer Itam, Penang
str_59188	None, Kuching, Sarawak
str_57197	None, Cheras, Kuala Lumpur
str_55390	None, Subang Jaya, Selangor
str_60075	None, Bayan Baru, Penang
str_58015	None, Georgetown, Penang
str_56181	None, Georgetown, Penang
str_59287	None, Georgetown, Penang
str_59768	None, Glenmarie, Selangor
str_56899	None, Batu Caves, Selangor
str_57476	None, Setapak, Kuala Lumpur
str_57379	None, Ulu Tiram, Johor
str_57760	None, Tanah Rata, Pahang
str_55462	None, Ulu Klang, Selangor
str_59762	None, Klang, Selangor
str_55444	None, Kota Tinggi, Johor
str_56604	None, Putrajaya, Putrajaya
str_57441	None, Bayan Lepas, Penang
str_58871	None, Butterworth, Penang
str_57725	None, Butterworth, Penang
str_59463	None, KLCC, Kuala Lumpur
str_56449	None, Melaka City, Melaka
str_55644	None, Melaka City, Melaka
str_56829	None, Pulau Tikus, Penang
str_59998	None, Tampoi, Johor
str_59161	None, Perai, Penang
str_55481	None, Tebrau, Johor
str_59785	None, Kepong, Kuala Lumpur
str_57862	None, Kajang, Selangor
str_56592	None, Kajang, Selangor
str_57423	None, Penampang, Sabah
str_58946	None, Johor Bahru, Johor
str_58876	None, Johor Bahru, Johor
str_56961	None, Tampoi, Johor
str_57990	None, Ulu Klang, Selangor
str_57398	None, Bukit Jambul, Penang
str_57916	None, KLCC, Kuala Lumpur
str_57403	None, Ampang, Selangor
str_59458	None, Cheras, Selangor
str_59261	None, Klang, Selangor
str_60213	None, Kota Kinabalu, Sabah
str_59315	None, Petaling Jaya, Selangor
str_59966	None, Kapar, Selangor
str_56922	None, KL City, Kuala Lumpur
str_56705	None, Melaka Tengah, Melaka
str_56559	None, Mont Kiara, Kuala Lumpur
str_58649	None, Sungai Nibong, Penang
str_55746	None, Ampang, Selangor
str_57932	None, Rawang, Selangor
str_55890	None, Ampang, Selangor
str_58677	None, Johor Bahru, Johor
str_57663	None, Batu Maung, Penang
str_60080	None, Ulu Klang, Selangor
str_58473	None, Ara Damansara, Selangor
str_58892	None, Cheras, Selangor
str_55666	None, Puchong, Selangor
str_56648	None, Puchong, Selangor
str_55921	None, Bukit Jalil, Kuala Lumpur
str_59587	None, Bukit Mertajam, Penang
str_56460	None, Petaling Jaya, Selangor
str_56905	None, Petaling Jaya, Selangor
str_57189	None, Petaling Jaya, Selangor
str_56278	None, Kota Kinabalu, Sabah
str_55615	None, Sungai Ara, Penang
str_55767	None, Sungai Buloh, Selangor
str_55772	None, Tanjung Bungah, Penang
str_57158	None, Tanjung Bungah, Penang
str_55768	None, Tanjong Tokong, Penang
str_57093	None, Tanjong Tokong, Penang
str_57688	None, Tanjong Tokong, Penang
str_60070	None, Wangsa Maju, Kuala Lumpur
str_59086	None, Cheras, Selangor
str_57239	None, Bandar Sunway, Selangor
str_59534	None, Kota Damansara, Selangor
str_56794	None, Ampang Hilir, Kuala Lumpur
str_60316	None, Seri Kembangan, Selangor
str_59885	None, Shah Alam, Selangor
str_57224	None, Ampang, Kuala Lumpur
str_55914	None, Semenyih, Selangor
str_59825	None, Bandar Kinrara, Selangor
str_59701	None, Bukit Bintang, Kuala Lumpur
str_56270	None, Ampang, Selangor
str_60188	None, Bukit Mertajam, Penang
str_60055	None, Setapak, Kuala Lumpur
str_56803	None, Saujana Utama, Selangor
str_55698	None, Seri Kembangan, Selangor
str_58116	None, Setiawangsa, Kuala Lumpur
str_57489	None, Shah Alam, Selangor
str_59631	None, Salak Selatan, Kuala Lumpur
str_55716	None, City Centre, Kuala Lumpur
str_55445	None, Bandar Puncak Alam, Selangor
str_56733	None, Damansara Heights, Kuala Lumpur
str_56730	None, Bandar Kinrara, Selangor
str_57605	None, Bandar Tasik Selatan, Kuala Lumpur
str_59235	None, Iskandar Puteri (Nusajaya), Johor
str_58226	None, Bandar Tasik Selatan, Kuala Lumpur
str_55814	None, Bukit Tunku (Kenny Hills), Kuala Lumpur
str_56428	None, KLCC, Kuala Lumpur
str_55340	None, Skudai, Johor
str_56106	None, Bangi, Selangor
str_56820	None, Klang, Selangor
str_59730	None, Cheras, Selangor
str_57740	None, Cheras, Selangor
str_58904	None, Cheras, Selangor
str_59989	None, Kajang, Selangor
str_58577	None, Kepong, Selangor
str_56780	None, KLCC, Kuala Lumpur
str_58431	None, Rawang, Selangor
str_57572	None, Kuching, Sarawak
str_55779	None, Kuching, Sarawak
str_57370	None, Penampang, Sabah
str_59209	None, Dengkil, Selangor
str_55356	None, Jelutong, Penang
str_56306	None, Kuantan, Pahang
str_56800	None, Ampang, Kuala Lumpur
str_56679	None, Ayer Itam, Penang
str_56656	None, Cheras, Kuala Lumpur
str_59401	None, Cheras, Kuala Lumpur
str_57666	None, Cheras, Kuala Lumpur
str_59491	None, Cheras, Kuala Lumpur
str_57254	None, Kepong, Kuala Lumpur
str_56693	None, Bayan Baru, Penang
str_55850	None, Cyberjaya, Selangor
str_58546	None, Cyberjaya, Selangor
str_57192	None, Sepang, Selangor
str_57361	None, Georgetown, Penang
str_55844	None, Glenmarie, Selangor
str_56805	None, Setapak, Kuala Lumpur
str_58076	None, Shah Alam, Selangor
str_58132	None, Shah Alam, Selangor
str_56688	None, Kuching, Sarawak
str_59060	None, Johor Bahru, Johor
str_56231	None, Puchong, Selangor
str_59493	None, Putrajaya, Putrajaya
str_59876	None, Ijok, Selangor
str_59473	None, Ampang, Selangor
str_59952	None, Skudai, Johor
str_57038	None, Puchong, Selangor
str_60231	None, Pulau Tikus, Penang
str_57984	None, Pulau Tikus, Penang
str_59274	None, Setia Alam, Selangor
str_55330	None, Dengkil, Selangor
str_57411	None, Kuching, Sarawak
str_55919	None, Saujana, Selangor
str_57579	None, Kepong, Kuala Lumpur
str_58445	None, Gombak, Selangor
str_55692	None, Kepong, Selangor
str_58456	None, Kapar, Selangor
str_56254	None, Bangi, Selangor
str_56390	None, Bukit Jambul, Penang
str_56783	None, Subang Jaya, Selangor
str_55937	None, Ampang, Selangor
str_56843	None, Kapar, Selangor
str_56332	None, Shah Alam, Selangor
str_56148	None, Kota Kinabalu, Sabah
str_56502	None, Kota Kinabalu, Sabah
str_55728	None, Kota Kinabalu, Sabah
str_57982	None, Ampang, Selangor
str_55785	None, Cheras, Selangor
str_60072	None, Cheras, Kuala Lumpur
str_58701	None, Klang, Selangor
str_57776	None, Cheras, Kuala Lumpur
str_57556	None, Simpang Ampat, Penang
str_59877	None, Sungai Buloh, Selangor
str_58033	None, Kajang, Selangor
str_59814	None, City Centre, Kuala Lumpur
str_57245	None, Labuan, Labuan
str_59005	None, Kajang, Selangor
str_57843	None, Jelutong, Penang
str_58783	None, Puchong, Selangor
str_60222	None, Bandar Sunway, Selangor
str_55798	None, Bandar Sunway, Selangor
str_56497	None, Brickfields, Kuala Lumpur
str_57342	None, Bukit Jalil, Kuala Lumpur
str_57139	None, Bukit Jalil, Kuala Lumpur
str_59945	None, Desa Pandan, Kuala Lumpur
str_58101	None, Petaling Jaya, Selangor
str_59975	None, Petaling Jaya, Selangor
str_56879	None, Petaling Jaya, Selangor
str_58499	None, Puchong South, Selangor
str_60292	None, Balakong, Selangor
str_57008	None, Tanjung Bungah, Penang
str_56123	None, Tanjong Tokong, Penang
str_60060	None, Tanjong Tokong, Penang
str_60053	None, Durian Tunggal, Melaka
str_57859	None, Brickfields, Kuala Lumpur
str_59821	None, Kota Damansara, Selangor
str_58658	None, Kota Damansara, Selangor
str_55506	None, Subang Jaya, Selangor
str_59615	None, Butterworth, Penang
str_57295	None, Ampang Hilir, Kuala Lumpur
str_59266	None, Sungai Buloh, Selangor
str_59227	None, Seremban, Negeri Sembilan
str_59592	None, Port Dickson, Negeri Sembilan
str_56061	None, Seri Kembangan, Selangor
str_55565	None, Bandar Kinrara, Selangor
str_59206	None, Seri Kembangan, Selangor
str_55487	None, Bandar Sungai Long, Selangor
str_58628	None, Damansara Perdana, Selangor
str_58950	None, Setapak, Kuala Lumpur
str_57009	None, Melaka City, Melaka
str_60299	None, Bandar Sungai Long, Selangor
str_59544	None, Bandar Botanic, Selangor
str_59454	None, Bukit Tunku (Kenny Hills), Kuala Lumpur
str_57558	None, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
str_56997	None, Ipoh, Perak
str_55738	None, Miri, Sarawak
str_56048	None, Papar, Sabah
str_60110	None, KLCC, Kuala Lumpur
str_57769	None, Perai, Penang
str_58152	None, Langkawi, Kedah
str_56105	None, Tuaran, Sabah
str_56478	None, Klang, Selangor
str_59464	None, Klang, Selangor
str_58838	None, Ampang, Selangor
str_58177	None, Ampang, Selangor
str_58822	None, Cheras, Selangor
str_57148	None, Kajang, Selangor
str_59973	None, Rawang, Selangor
str_57741	None, Rawang, Selangor
str_57231	None, Kuching, Sarawak
str_60263	None, Kuching, Sarawak
str_56795	None, Jelutong, Penang
str_55745	None, Puchong, Selangor
str_57012	None, Saujana, Selangor
str_55509	None, Pengerang, Johor
str_57467	None, Tebrau, Johor
str_56112	None, Ayer Itam, Penang
str_60180	None, Ayer Itam, Penang
str_58858	None, Ayer Itam, Penang
str_57287	None, Ayer Itam, Penang
str_56138	None, Balakong, Selangor
str_55752	None, Cheras, Kuala Lumpur
str_57337	None, Cheras, Kuala Lumpur
str_55662	None, Cheras, Kuala Lumpur
str_59342	None, Tebrau, Johor
str_57319	None, Dengkil, Selangor
str_55948	None, Nilai, Negeri Sembilan
str_58951	None, Ampang, Selangor
str_60059	None, Klang, Selangor
str_57429	None, Bangsar, Kuala Lumpur
str_58423	None, Bukit Baru, Melaka
str_57430	None, Cyberjaya, Selangor
str_59685	None, Cyberjaya, Selangor
str_58294	None, Cyberjaya, Selangor
str_58057	None, Cyberjaya, Selangor
str_57661	None, Georgetown, Penang
str_58635	None, Georgetown, Penang
str_56483	None, Keramat, Kuala Lumpur
str_57029	None, KL City, Kuala Lumpur
str_59190	None, Seputeh, Kuala Lumpur
str_55758	None, Sungai Ara, Penang
str_59700	None, Jelutong, Penang
str_55498	None, Johor Bahru, Johor
str_57021	None, Putrajaya, Putrajaya
str_59270	None, Shah Alam, Selangor
str_58618	None, KL City, Kuala Lumpur
str_56069	None, Taiping, Perak
str_56953	None, Bayan Lepas, Penang
str_59369	None, Kota Bharu, Kelantan
str_58290	None, Melaka City, Melaka
str_59842	None, Port Klang, Selangor
str_59212	None, Pulau Tikus, Penang
str_60343	None, Kota Kinabalu, Sabah
str_56939	None, Muar, Johor
str_57241	None, Ulu Klang, Selangor
str_60024	None, Bukit Jambul, Penang
str_60344	None, Jelutong, Penang
str_57678	None, Jelutong, Penang
str_59793	None, Ulu Klang, Selangor
str_58928	None, Taiping, Perak
str_58006	None, Masai, Johor
str_58686	None, Kota Kinabalu, Sabah
str_57302	None, Seremban, Negeri Sembilan
str_59850	None, Kajang, Selangor
str_58082	None, Bentong, Pahang
str_58764	None, Balai Panjang, Melaka
str_57580	None, Klang, Selangor
str_55715	None, Bukit Mertajam, Penang
str_59459	None, Bandar Utama, Selangor
str_55442	None, Sepang, Selangor
str_56375	None, Setapak, Kuala Lumpur
str_59000	None, Bukit Baru, Melaka
str_55926	None, Kuala Selangor, Selangor
str_59629	None, Brickfields, Kuala Lumpur
str_58842	None, Petaling Jaya, Selangor
str_56853	None, Setiawangsa, Kuala Lumpur
str_60114	None, Cheras, Kuala Lumpur
str_59909	None, Tanjung Bungah, Penang
str_60246	None, Tanjung Bungah, Penang
str_60032	None, Tanjung Bungah, Penang
str_56608	None, Wangsa Maju, Kuala Lumpur
str_58598	None, Ampang Hilir, Kuala Lumpur
str_58438	None, Sentul, Kuala Lumpur
str_58426	None, Pantai, Kuala Lumpur
str_57140	None, Kota Damansara, Selangor
str_57330	None, Seri Kembangan, Selangor
str_55471	None, Sri Hartamas, Kuala Lumpur
str_57633	None, Tanjong Tokong, Penang
str_59913	None, Batu Ferringhi, Penang
str_55378	None, Desa ParkCity, Kuala Lumpur
str_58124	None, Jalan Kuching, Kuala Lumpur
str_57350	None, Simpang Ampat, Penang
str_58371	None, Segambut, Kuala Lumpur
str_60242	None, Seri Kembangan, Selangor
str_57816	None, Setiawangsa, Kuala Lumpur
str_56367	None, Kajang, Selangor
str_58810	None, Seri Kembangan, Selangor
str_56996	None, Setapak, Kuala Lumpur
str_58355	None, Setapak, Kuala Lumpur
str_57567	None, Bandar Menjalara, Kuala Lumpur
str_57201	None, Kulim, Kedah
str_59488	None, Kampar, Perak
str_55976	None, Bangi, Selangor
str_59171	None, Kajang, Selangor
str_56517	None, Kajang, Selangor
str_56239	None, Kuching, Sarawak
str_55549	None, Jelutong, Penang
str_57791	None, Mentakab, Pahang
str_56814	None, Puchong, Selangor
str_60090	None, Subang Jaya, Selangor
str_58710	None, Kuantan, Pahang
str_60025	None, Ayer Itam, Penang
str_58402	None, Jelutong, Penang
str_57475	None, Jelutong, Penang
str_60012	None, Tebrau, Johor
str_56454	None, Skudai, Johor
str_59797	None, Bangsar, Kuala Lumpur
str_55473	None, Bangsar, Kuala Lumpur
str_55951	None, Bangsar, Kuala Lumpur
str_56704	None, Georgetown, Penang
str_57622	None, KL City, Kuala Lumpur
str_57799	None, Shah Alam, Selangor
str_57952	None, Johor Bahru, Johor
str_59497	None, Johor Bahru, Johor
str_57111	None, Shah Alam, Selangor
str_56368	None, Bangsar, Kuala Lumpur
str_55979	None, Port Klang, Selangor
str_56223	None, Pulau Tikus, Penang
str_56407	None, Bangi, Selangor
str_55824	None, Cheras, Kuala Lumpur
str_59505	None, Cheras, Kuala Lumpur
str_59344	None, Georgetown, Penang
str_57205	None, Bangi, Selangor
str_56146	None, Bukit Jambul, Penang
str_56602	None, Cheras, Kuala Lumpur
str_58549	None, Kelana Jaya, Selangor
str_59370	None, Kelana Jaya, Selangor
str_57431	None, Subang Jaya, Selangor
str_60017	None, Subang Jaya, Selangor
str_56103	None, Kajang, Selangor
str_59035	None, Johor Bahru, Johor
str_57248	None, Kota Kinabalu, Sabah
str_56129	None, Kota Kinabalu, Sabah
str_56163	None, Kota Kinabalu, Sabah
str_57033	None, KL City, Kuala Lumpur
str_58680	None, Tebrau, Johor
str_57941	None, Kota Kinabalu, Sabah
str_56498	None, Ulu Klang, Selangor
str_58159	None, Petaling Jaya, Selangor
str_55754	None, Mont Kiara, Kuala Lumpur
str_55794	None, Sungai Buloh, Selangor
str_56637	None, Sungai Buloh, Selangor
str_58087	None, Seputeh, Kuala Lumpur
str_58344	None, Rawang, Selangor
str_60264	None, Bayan Lepas, Penang
str_56781	None, Ulu Klang, Selangor
str_58782	None, Semenyih, Selangor
str_57035	None, Cheras, Kuala Lumpur
str_57028	None, Bukit Jalil, Kuala Lumpur
str_56551	None, Balakong, Selangor
str_58709	None, Ulu Langat, Selangor
str_56227	None, Segambut, Kuala Lumpur
str_56314	None, Selayang, Selangor
str_57944	None, Kuching, Sarawak
str_58776	None, Cheras, Selangor
str_55963	None, Puchong, Selangor
str_59143	None, Semenyih, Selangor
str_57115	None, Nilai, Negeri Sembilan
str_56434	None, Kajang, Selangor
str_59577	None, Iskandar Puteri (Nusajaya), Johor
str_60033	None, Melaka City, Melaka
str_55799	None, Nilai, Negeri Sembilan
str_55690	None, Bandar Kinrara, Selangor
str_55379	None, Nilai, Negeri Sembilan
str_55437	None, Port Dickson, Negeri Sembilan
str_58996	None, Seri Kembangan, Selangor
str_58769	None, Sri Hartamas, Kuala Lumpur
str_57057	None, Bandar Sungai Long, Selangor
str_58275	None, Bandar Sungai Long, Selangor
str_57336	None, Bandar Kinrara, Selangor
str_59761	None, Taman Tun Dr Ismail, Kuala Lumpur
str_57719	None, Salak Selatan, Kuala Lumpur
str_59810	None, Ipoh, Perak
str_56703	None, Ipoh, Perak
str_56776	None, Perai, Penang
str_57092	None, Skudai, Johor
str_56902	None, Tampoi, Johor
str_57983	None, Bentong, Pahang
str_59031	None, Cheras, Selangor
str_57389	None, Gombak, Selangor
str_56087	None, Rawang, Selangor
str_55931	None, Kuching, Sarawak
str_57160	None, Dengkil, Selangor
str_58307	None, Jelutong, Penang
str_57042	None, Jelutong, Penang
str_55359	None, Jelutong, Penang
str_59819	None, Ampang, Kuala Lumpur
str_59648	None, Ayer Itam, Penang
str_57314	None, Brinchang, Pahang
str_59858	None, Selayang, Selangor
str_55367	None, Puchong, Selangor
str_57829	None, Alor Setar, Kedah
str_58999	None, Ampang, Kuala Lumpur
str_55703	None, Ampang, Selangor
str_56030	None, Cyberjaya, Selangor
str_57283	None, Cyberjaya, Selangor
str_60326	None, KL City, Kuala Lumpur
str_57726	None, Ampang, Selangor
str_55791	None, Shah Alam, Selangor
str_56610	None, Shah Alam, Selangor
str_60397	None, Ulu Klang, Selangor
str_55514	None, Tanah Rata, Pahang
str_57413	None, Johor Bahru, Johor
str_55328	None, Putrajaya, Putrajaya
str_57013	None, Shah Alam, Selangor
str_58767	None, Siliau, Negeri Sembilan
str_60200	None, Bayan Lepas, Penang
str_55459	None, Bayan Lepas, Penang
str_56462	None, Butterworth, Penang
str_58393	None, Butterworth, Penang
str_58081	None, Melaka City, Melaka
str_58984	None, Pulau Tikus, Penang
str_59105	None, Gombak, Selangor
str_59717	None, Bertam, Melaka
str_56160	None, Kepong, Selangor
str_55797	None, Ulu Klang, Selangor
str_58494	None, Bukit Jambul, Penang
str_56445	None, KLCC, Kuala Lumpur
str_59670	None, Subang Jaya, Selangor
str_58055	None, Ampang, Selangor
str_56812	None, Cheras, Kuala Lumpur
str_60291	None, Ampang, Selangor
str_59476	None, Butterworth, Penang
str_55741	None, Serendah, Selangor
str_56936	None, Seremban, Negeri Sembilan
str_60330	None, Cheras, Selangor
str_56452	None, Mont Kiara, Kuala Lumpur
str_59036	None, Mont Kiara, Kuala Lumpur
str_57854	None, Sungai Karang, Pahang
str_58086	None, Shah Alam, Selangor
str_57427	None, Setapak, Kuala Lumpur
str_57052	None, Setapak, Kuala Lumpur
str_59116	None, Kepong, Kuala Lumpur
str_58626	None, Bangi, Selangor
str_58046	None, Tanjong Tokong, Penang
str_59539	None, Batu Ferringhi, Penang
str_58567	None, Brickfields, Kuala Lumpur
str_55412	None, Brickfields, Kuala Lumpur
str_58749	None, Bukit Mertajam, Penang
str_57895	None, Petaling Jaya, Selangor
str_58405	None, Puchong, Selangor
str_58239	None, Wangsa Maju, Kuala Lumpur
str_57258	None, Kota Bharu, Kelantan
str_55809	None, Bayan Baru, Penang
str_59413	None, Seputeh, Kuala Lumpur
str_58010	None, Bandar Kinrara, Selangor
str_57632	None, Kota Damansara, Selangor
str_58442	None, Kota Damansara, Selangor
str_60102	None, Puchong, Kuala Lumpur
